"","Builder","Pair","Model","Rater","RaterAge","RaterGender","RaterEduYears","RaterEduArea","RaterEnglishSkills","ConceptAttributed","Clarity","Originality","Condition","Order","Concept","Accuracy","BuilderAgeYears","BuilderEduArea","BuilderEduYears","BuilderBaseRapport","BuilderEQ","BuilderSQ","BuilderIndividualEnjoyment","BuilderCollectiveEnjoyment","BuilderIndividualClarity","BuilderCollectiveClarity","BuilderIndividualCreativity","BuilderCollectiveCreativity","CoBuilderEQ","CoBuilderSQ","BuilderCollectiveEQ","BuilderCollectiveSQ","BuilderGender"
"2811",26,41,"39",93,26,"Female",17,"Health",4,"Knowledge",2,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812",26,41,"39",65,22,"Female",16,"Humanities",6,"Knowledge",1,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813",26,41,"39",18,28,"Female",20,"Social Sciences",4,"Responsibility",2,6,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814",26,41,"39",59,24,"Female",16,"Health",5,"Knowledge",4,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815",26,41,"39",90,24,"Male",17,"Humanities",5,"Knowledge",3,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816",27,42,"42",88,58,"Male",23,"Health",4,"Fairness",2,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817",27,42,"42",97,24,"Other",18,"Humanities",6,"Resposibility",5,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818",27,42,"42",50,23,"Female",16,"Social Sciences",5,"Resposibility",3,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",27,42,"42",105,29,"Male",20,"Humanities",5,"Resposibility",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",27,42,"42",95,25,"Female",19,"Humanities",5,"Resposibility",2,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",27,42,"42",5,38,"Female",21,"Natural Sciences",6,"Knowledge",4,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",27,42,"42",82,23,"Female",15,"Technology",5,"Fairness",3,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",27,42,"42",43,28,"Male",14,"Health",6,"Knowledge",6,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",27,42,"42",36,25,"Other",16,"Humanities",5,"Resposibility",3,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825",27,42,"42",96,32,"Female",19,"Humanities",4,"Resposibility",1,6,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826",27,42,"42",86,30,"Male",14,"Technology",6,"Resposibility",5,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2827",27,42,"42",7,57,"Female",14,"Social Sciences",3,"Knowledge",4,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2828",27,42,"42",8,26,"Female",14,"High School",4,"Resposibility",3,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2829",27,42,"42",103,37,"Male",17,"Natural Sciences",6,"Resposibility",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830",27,42,"42",37,26,"Other",22,"Social Sciences",6,"Trust",4,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831",27,42,"42",91,29,"Male",14,"Humanities",6,"Knowledge",3,1,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2832",27,42,"42",39,25,"Female",18,"Humanities",5,"",NA,NA,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2833",27,42,"42",25,22,"Male",18,"Health",5,"Resposibility",5,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834",27,42,"42",42,30,"Female",25,"Social Sciences",6,"Knowledge",5,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2835",27,42,"42",2,18,"Male",13,"Technology",6,"Trust",1,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2836",27,42,"42",84,24,"Male",18,"Humanities",6,"Knowledge",5,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2837",27,42,"42",98,24,"Male",18,"Humanities",5,"Knowledge",1,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2838",27,42,"42",72,35,"Male",16,"Social Sciences",5,"Knowledge",5,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2839",27,42,"42",6,24,"Female",16,"Natural Sciences",5,"Knowledge",2,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2840",27,42,"42",74,29,"Male",18,"Natural Sciences",4,"Knowledge",5,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",27,42,"42",85,27,"Male",20,"Natural Sciences",5,"Resposibility",4,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",27,42,"42",94,28,"Female",18,"Social Sciences",5,"Trust",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",27,42,"42",104,21,"Male",17,"Technology",6,"Fairness",2,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2844",27,42,"42",38,24,"Female",18,"Humanities",5,"Knowledge",2,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2845",27,42,"42",102,36,"Female",13,"Advertisment",2,"Knowledge",5,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2846",27,42,"42",41,20,"Female",14,"Humanities",5,"Knowledge",6,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847",27,42,"42",108,24,"Male",17,"Technology",5,"Resposibility",2,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",27,42,"42",83,22,"Male",14.5,"Humanities",6,"Trust",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2849",27,42,"42",106,28,"Male",15,"Humanities",5,"Resposibility",4,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850",27,42,"42",44,42,"Male",14,"Technology",3,"Knowledge",3,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2851",27,42,"42",16,29,"Female",22,"Health, Humanities and Social Sciences",6,"Resposibility",5,6,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2852",27,42,"42",49,21,"Female",14,"Humanities",5,"Knowledge",2,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2853",27,42,"42",100,19,"Male",13,"Technology",6,"Trust",4,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2854",27,42,"42",47,28,"Female",20,"Humanities",6,"Knowledge",2,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855",27,42,"42",87,22,"Male",13,"Health",6,"Resposibility",5,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",27,42,"42",21,24,"Female",15,"Technology",4,"Resposibility",5,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857",27,42,"42",51,21,"Female",14,"Humanities",4,"Knowledge",2,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858",27,42,"42",52,28,"Male",21,"Technology",5,"Knowledge",4,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859",27,42,"42",23,25,"Female",17,"Humanities",6,"Resposibility",2,6,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860",27,42,"42",107,22,"Female",16,"Natural Sciences",5,"Knowledge",1,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2861",27,42,"42",40,29,"Male",17,"Technology",5,"Knowledge",2,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2862",27,42,"42",1,52,"Male",45,"Technology",6,"Knowledge",4,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863",27,42,"42",26,22,"Male",16,"Humanities",5,"Resposibility",5,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864",27,42,"42",29,25,"Male",12,"Technology",3,"Fairness",5,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2865",27,42,"42",4,NA,"Male",15,"Social Sciences",5,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866",27,42,"42",71,25,"Male",16,"Social Sciences",6,"Resposibility",4,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867",27,42,"42",32,22,"Male",NA,"Technology",5,"Resposibility",5,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2868",27,42,"42",46,20,"agender",16,"Humanities",6,"Trust",5,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869",27,42,"42",33,28,"Male",14,"Technology",6,"Resposibility",3,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2870",27,42,"42",75,28,"Male",25,"Humanities",5,"Resposibility",1,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2871",27,42,"42",22,26,"Female",19,"Humanities",6,"Knowledge",1,1,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2872",27,42,"42",10,23,"Male",16,"Humanities",5,"Knowledge",6,1,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",27,42,"42",63,27,"Female",20,"Humanities",4,"Resposibility",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2874",27,42,"42",24,32,"Female",12,"High School",6,"Knowledge",3,6,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875",27,42,"42",92,18,"Male",15,"IT",3,"Trust",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876",27,42,"42",55,25,"Male",17,"Humanities",6,"Knowledge",6,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877",27,42,"42",69,25,"Male",13,"Humanities",3,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878",27,42,"42",30,28,"Female",22,"Humanities",5,"Resposibility",1,1,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2879",27,42,"42",70,27,"Male",20,"Technology",5,"Resposibility",3,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2880",27,42,"42",58,21,"Female",15,"Humanities",5,"Fairness",6,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",27,42,"42",17,24,"Female",16.5,"Social Sciences",4,"Knowledge",6,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2882",27,42,"42",73,27,"Male",21,"Natural Sciences",6,"Resposibility",4,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2883",27,42,"42",101,39,"Female",20,"Natural Sciences",5,"Knowledge",5,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2884",27,42,"42",48,25,"Female",20,"Natural Sciences",5,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885",27,42,"42",9,28,"Male",NA,"Humanities",4,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2886",27,42,"42",53,26,"Female",21,"Humanities",5,"Fairness",3,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887",27,42,"42",11,19,"Female",14,"Natural Sciences",4,"Knowledge",5,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888",27,42,"42",54,21,"Male",13,"Humanities",5,"Knowledge",3,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889",27,42,"42",93,26,"Female",17,"Health",4,"Knowledge",2,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890",27,42,"42",3,27,"Female",19,"Humanities",4,"Fairness",3,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891",27,42,"42",56,57,"Male",16,"Humanities",4,"Knowledge",4,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",27,42,"42",27,28,"Male",20,"Law",5,"Resposibility",5,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893",27,42,"42",45,32,"Male",22,"Technology",5,"Fairness",2,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894",27,42,"42",99,26,"Female",20,"Humanities",6,"Knowledge",5,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895",27,42,"42",18,28,"Female",20,"Social Sciences",4,"Knowledge",1,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896",27,42,"42",60,30,"Male",22,"Technology",6,"Fairness",3,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897",27,42,"42",19,24,"Female",16,"Humanities",5,"Resposibility",4,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898",27,42,"42",89,24,"Female",17,"Humanities",6,"Knowledge",3,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899",27,42,"42",90,24,"Male",17,"Humanities",5,"Resposibility",2,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900",27,42,"42",77,25,"Female",18,"Humanities",3,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901",27,42,"42",78,54,"Female",21,"Humanities",5,"Knowledge",5,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902",27,42,"42",64,33,"Female",16,"Health",6,"Resposibility",5,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903",27,42,"42",65,22,"Female",16,"Humanities",6,"Fairness",6,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904",27,42,"42",13,27,"Female",19,"Journalism",6,"",NA,NA,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905",27,42,"42",81,15,"Male",11,"Technology",6,"Fairness",4,NA,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906",27,42,"42",57,32,"Female",19,"Humanities",4,"Fairness",2,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907",27,42,"42",31,23,"Male",15,"Social Sciences",5,"Trust",2,2,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908",27,42,"42",15,23,"Female",17,"Social Sciences",5,"Knowledge",1,4,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909",27,42,"42",59,24,"Female",16,"Health",5,"Resposibility",5,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910",27,42,"42",68,38,"Male",21,"Humanities",6,"Knowledge",4,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911",27,42,"42",34,29,"Male",18,"Social Sciences",6,"Knowledge",6,5,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912",27,42,"42",35,22,"Female",16,"Humanities",5,"Fairness",4,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",27,42,"42",62,25,"Male",19,"Technology",4,"Resposibility",5,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914",27,42,"42",20,24,"Male",17,"Technology",5,"Resposibility",5,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915",27,42,"42",14,23,"Male",16,"Humanities",5,"Resposibility",4,6,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916",27,42,"42",80,27,"Female",16,"Humanities",6,"Resposibility",4,5,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",27,42,"42",79,24,"Female",17,"Social Sciences",4,"Knowledge",2,2,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918",27,42,"42",61,28,"Male",19,"Humanities",5,"Fairness",3,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",27,42,"42",67,41,"Female",41,"Natural Sciences",6,"Resposibility",5,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920",27,42,"42",66,25,"Female",17,"Health",5,"Resposibility",3,3,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",27,42,"42",28,25,"Male",15,"Natural Sciences",5,"Resposibility",4,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922",27,42,"42",76,45,"Female",12,"Technology",4,"Knowledge",6,3,"Collective",2,"Knowledge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923",27,42,"42",12,25,"Female",18,"Humanities",6,"Trust",3,4,"Collective",2,"Knowledge",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924",28,43,"45",72,35,"Male",16,"Social Sciences",5,"Fairness",5,3,"Collective",1,"Fairness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925",28,43,"45",46,20,"agender",16,"Humanities",6,"Responsibility",5,4,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",28,43,"45",60,30,"Male",22,"Technology",6,"Responsibility",2,2,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927",28,43,"45",75,28,"Male",25,"Humanities",5,"Fairness",2,4,"Collective",1,"Fairness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928",28,43,"45",34,29,"Male",18,"Social Sciences",6,"Responsibility",1,4,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929",28,43,"45",76,45,"Female",12,"Technology",4,"Fairness",2,6,"Collective",1,"Fairness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930",28,43,"45",64,33,"Female",16,"Health",6,"Knowledge",5,5,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931",28,43,"45",12,25,"Female",18,"Humanities",6,"Trust",4,4,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932",28,43,"45",95,25,"Female",19,"Humanities",5,"Fairness",4,1,"Collective",1,"Fairness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933",28,43,"45",54,21,"Male",13,"Humanities",5,"Trust",5,5,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934",28,43,"45",3,27,"Female",19,"Humanities",4,"Responsibility",3,4,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935",28,43,"45",56,57,"Male",16,"Humanities",4,"",3,3,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936",28,43,"45",97,24,"Other",18,"Humanities",6,"Trust",1,6,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937",28,43,"45",4,NA,"Male",15,"Social Sciences",5,"Fairness",5,4,"Collective",1,"Fairness",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938",28,43,"45",104,21,"Male",17,"Technology",6,"Trust",1,5,"Collective",1,"Fairness",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
